die_id,lot_id,timestamp,iddq,leakage_current,prop_delay
COMP_52613,18,24,4.5336,11.7903,209.1988
COMP_52613,18,96,4.4951,12.2778,211.4992
COMP_52613,18,168,4.5369,12.2246,213.3694
COMP_52614,22,0,5.0581,10.1637,206.4005
COMP_52614,22,24,4.8941,11.011,209.0163
COMP_52614,22,96,4.8101,11.422,211.3269
COMP_52614,22,168,4.8688,11.7049,212.8808
COMP_52615,13,0,4.1253,8.5638,212.4631
COMP_52615,13,24,4.1095,9.8074,215.2215
COMP_52615,13,96,4.2835,10.2086,217.447
COMP_52615,13,168,4.1607,10.3715,219.4695
COMP_52616,5,0,4.9501,11.2783,200.5292
COMP_52616,5,24,4.8656,12.2855,203.4322
COMP_52616,5,96,4.8492,12.7663,229.2039
COMP_52616,5,168,4.8594,12.9637,303.2659
COMP_52617,31,0,6.1452,10.3938,200.4179
COMP_52617,31,24,6.081,11.2929,203.7963
COMP_52617,31,96,6.0108,11.7117,205.7233
COMP_52617,31,168,6.0626,11.7184,207.5846
COMP_52618,49,0,4.0731,9.8216,201.5962
COMP_52618,49,24,4.0405,10.7484,203.8659
COMP_52618,49,96,3.839,11.223,206.847
COMP_52618,49,168,3.9222,11.4103,208.0309
COMP_52619,31,0,6.1681,10.6358,199.7517
COMP_52619,31,24,6.12,11.8223,201.955
COMP_52619,31,96,6.2034,12.0637,204.801
COMP_52619,31,168,6.112,12.2545,206.1717
COMP_52620,7,0,5.206,9.934,202.619
COMP_52620,7,24,5.4816,11.0226,204.5891
COMP_52620,7,96,5.4061,11.5287,207.4231
COMP_52620,7,168,5.4764,11.5491,208.8065
COMP_52621,36,0,4.7677,11.3981,196.6029
COMP_52621,36,24,4.9349,12.3206,199.2494
COMP_52621,36,96,5.0744,12.5731,201.9542
COMP_52621,36,168,4.6856,12.8589,203.7144
COMP_52622,21,0,5.0002,11.9583,194.878
COMP_52622,21,24,5.1395,12.821,197.163
COMP_52622,21,96,4.955,13.3942,199.7923
COMP_52622,21,168,5.0087,13.432,201.5002
COMP_52623,7,0,5.6311,10.1885,202.2863
COMP_52623,7,24,5.6288,11.2555,204.5099
COMP_52623,7,96,5.6503,11.5403,206.7254
COMP_52623,7,168,5.5427,11.8992,208.4602
COMP_52624,37,0,3.9787,10.3385,197.8314
COMP_52624,37,24,4.2885,11.307,200.1793
COMP_52624,37,96,4.1965,11.6044,202.4656
COMP_52624,37,168,4.2619,11.7869,204.3461
COMP_52625,9,0,5.3846,11.2605,200.1648
COMP_52625,9,24,5.3595,12.1998,202.8536
COMP_52625,9,96,5.5721,12.6125,205.095
COMP_52625,9,168,5.673,12.6241,207.0329
COMP_52626,2,0,5.3975,9.4384,197.6368
COMP_52626,2,24,5.4298,10.3499,200.2921
COMP_52626,2,96,5.4099,10.7212,202.6918
COMP_52626,2,168,5.5339,10.8197,204.1008
COMP_52627,12,0,5.1417,8.459,200.5094
COMP_52627,12,24,5.1924,9.4831,203.1864
COMP_52627,12,96,4.9515,9.72,205.2859
COMP_52627,12,168,4.9868,10.0349,206.7927
COMP_52628,38,0,4.4333,10.3223,203.4267
COMP_52628,38,24,4.5436,11.1064,205.2221
COMP_52628,38,96,4.3905,11.7101,207.7875
COMP_52628,38,168,4.6203,11.9063,209.6711
COMP_52629,29,0,4.4794,8.3019,197.3161
COMP_52629,29,24,4.2171,9.3732,199.8167
COMP_52629,29,96,4.5255,9.6817,202.1879
COMP_52629,29,168,4.4415,10.0444,203.7324
COMP_52630,3,0,5.4819,11.1195,194.2944
COMP_52630,3,24,5.733,11.9795,196.7497
COMP_52630,3,96,5.6418,12.4405,199.3547
COMP_52630,3,168,5.7407,12.9003,200.804
COMP_52631,44,0,4.5436,9.8718,200.5792
COMP_52631,44,24,4.3189,10.9102,203.0852
COMP_52631,44,96,4.4784,11.2165,205.3706
COMP_52631,44,168,4.3597,11.3422,206.9089
COMP_52632,5,0,4.7598,10.9111,199.96
COMP_52632,5,24,4.9067,11.775,202.7855
COMP_52632,5,96,4.8961,12.2731,205.308
COMP_52632,5,168,4.9348,12.0688,206.655
COMP_52633,15,0,4.5676,11.4825,200.7327
COMP_52633,15,24,4.6183,12.6199,203.6394
COMP_52633,15,96,4.5753,12.8773,205.7371
COMP_52633,15,168,4.621,13.0856,207.3921
COMP_52634,21,0,4.9655,11.1776,195.4804
COMP_52634,21,24,5.0518,12.1942,198.3507
COMP_52634,21,96,5.06,12.6392,200.4243
COMP_52634,21,168,5.0708,12.7938,201.8351
COMP_52635,26,0,4.1465,10.4546,193.3815
COMP_52635,26,24,4.2713,11.3482,195.8224
COMP_52635,26,96,3.98,11.8419,198.1002
COMP_52635,26,168,4.0411,12.1135,200.131
COMP_52636,20,0,5.9079,10.7004,204.2693
COMP_52636,20,24,5.8001,11.557,206.6729
COMP_52636,20,96,5.8045,11.9712,209.1708
COMP_52636,20,168,5.9933,12.1458,210.5265
COMP_52637,28,0,4.956,10.1305,200.6145
COMP_52637,28,24,4.7979,11.1629,202.8604
COMP_52637,28,96,4.9212,11.7104,205.7341
COMP_52637,28,168,4.9336,11.7641,206.9417
COMP_52638,0,0,5.1053,11.0053,192.8089
COMP_52638,0,24,5.1705,11.9788,195.5031
COMP_52638,0,96,5.0205,12.5773,197.9873
COMP_52638,0,168,5.1549,12.4477,199.6309
COMP_52639,29,0,4.6399,8.34,198.9968
COMP_52639,29,24,4.6855,9.3056,200.8519
COMP_52639,29,96,4.7839,9.8048,203.8252
COMP_52639,29,168,4.62,9.995,205.264
COMP_52640,23,0,4.2242,11.7049,193.8217
COMP_52640,23,24,4.0683,12.6716,196.0721
COMP_52640,23,96,4.0237,12.9234,199.0919
COMP_52640,23,168,4.1241,13.4896,200.391
COMP_52641,12,0,5.4176,9.7011,201.1281
COMP_52641,12,24,5.4372,10.5599,204.0521
COMP_52641,12,96,5.2333,11.0651,205.9454
COMP_52641,12,168,5.4546,11.2413,207.6517
COMP_52642,29,0,4.7339,8.0218,196.2401
COMP_52642,29,24,4.8786,8.7805,198.9605
COMP_52642,29,96,4.8526,9.4676,201.38
COMP_52642,29,168,4.8611,9.2704,202.6889
COMP_52643,25,0,4.9091,10.8979,210.7098
COMP_52643,25,24,5.0247,11.846,213.3977
COMP_52643,25,96,5.0929,12.3642,215.889
COMP_52643,25,168,4.895,12.4176,217.4213
COMP_52644,33,0,4.101,9.6605,202.4608
COMP_52644,33,24,4.1736,10.65,205.0971
COMP_52644,33,96,3.8884,11.0068,207.7492
COMP_52644,33,168,4.2497,11.2014,209.2524
COMP_52645,19,0,4.4168,9.4456,203.4668
COMP_52645,19,24,4.3142,10.4098,206.4332
COMP_52645,19,96,4.4977,10.7987,208.9282
COMP_52645,19,168,4.278,11.1585,210.3686
COMP_52646,5,0,4.5978,11.1651,201.205
COMP_52646,5,24,4.7089,12.2032,203.953
COMP_52646,5,96,4.6656,12.6136,206.1496
COMP_52646,5,168,4.7622,12.878,207.965
COMP_52647,42,0,4.5831,8.525,193.2653
COMP_52647,42,24,4.6727,9.4687,196.3168
COMP_52647,42,96,4.5794,10.0794,198.341
COMP_52647,42,168,4.4885,10.0514,199.8057
COMP_52648,48,0,5.0879,9.5588,202.5549
COMP_52648,48,24,5.2239,10.594,205.1678
COMP_52648,48,96,5.1983,10.7404,207.7851
COMP_52648,48,168,5.1218,11.0243,208.9435
COMP_52649,8,0,4.9724,10.5165,201.4067
COMP_52649,8,24,4.8483,11.5542,204.0573
COMP_52649,8,96,5.0455,11.7367,206.1491
COMP_52649,8,168,4.8055,12.0336,208.0038
COMP_52650,36,0,5.0256,10.7059,196.0089
COMP_52650,36,24,5.1753,11.8419,198.4859
COMP_52650,36,96,5.0139,12.145,200.8293
COMP_52650,36,168,5.0869,12.3479,202.3721
COMP_52651,36,0,4.9335,11.3218,195.3539
COMP_52651,36,24,4.9788,12.0093,198.1613
COMP_52651,36,96,4.8562,12.624,200.0855
COMP_52651,36,168,4.8365,12.7938,202.1522
COMP_52652,15,0,4.3568,10.8607,201.228
COMP_52652,15,24,4.4875,11.9263,203.9397
COMP_52652,15,96,4.5372,12.3204,206.2355
COMP_52652,15,168,4.4086,12.5806,207.793
COMP_52653,3,0,5.957,10.448,195.4065
COMP_52653,3,24,5.9124,11.4132,197.7013
COMP_52653,3,96,5.634,11.6984,200.3789
COMP_52653,3,168,5.6831,11.9281,201.6816
COMP_52654,31,0,6.1566,10.738,200.6247
COMP_52654,31,24,6.032,11.7284,203.1922
COMP_52654,31,96,6.0919,11.9409,205.4295
COMP_52654,31,168,6.1363,12.1914,207.3236
COMP_52655,19,0,4.7724,9.3475,205.1599
COMP_52655,19,24,4.8505,10.1472,207.4611
COMP_52655,19,96,4.902,10.6773,209.8987
COMP_52655,19,168,4.8339,10.8919,211.897
COMP_52656,28,0,4.3862,9.8735,201.8731
COMP_52656,28,24,4.3441,11.1147,203.9783
COMP_52656,28,96,4.4486,11.2813,206.2639
COMP_52656,28,168,4.3509,11.5831,208.2301
COMP_52657,30,0,4.455,9.4794,193.5318
COMP_52657,30,24,4.7527,10.5717,195.9306
COMP_52657,30,96,4.7969,11.1408,219.7406
COMP_52657,30,168,4.6073,11.0774,261.8104
COMP_52658,44,0,4.3565,9.4646,202.5927
COMP_52658,44,24,4.249,10.3497,205.0131
COMP_52658,44,96,4.3552,10.9345,207.4096
COMP_52658,44,168,4.3163,10.8903,209.1005
COMP_52659,16,0,4.4877,10.2876,199.9601
COMP_52659,16,24,4.3904,11.3348,203.1245
COMP_52659,16,96,4.5837,11.5409,205.0062
COMP_52659,16,168,4.5038,11.7792,207.0286
COMP_52660,40,0,5.4479,9.9247,199.7615
COMP_52660,40,24,5.4827,10.7482,202.5362
COMP_52660,40,96,5.5835,11.2821,204.6747
COMP_52660,40,168,5.6032,11.7411,206.6184
COMP_52661,24,0,4.751,7.7265,201.0494
COMP_52661,24,24,4.5251,8.7439,203.1933
COMP_52661,24,96,4.7037,9.0559,205.9519
COMP_52661,24,168,4.6083,9.3416,207.5297
COMP_52662,44,0,4.4844,9.3639,201.6787
COMP_52662,44,24,4.4538,10.3545,204.1329
COMP_52662,44,96,4.5121,10.5626,206.6672
COMP_52662,44,168,4.3369,10.8503,207.9574
COMP_52663,15,0,4.6816,11.1317,203.0202
COMP_52663,15,24,4.6125,12.1431,205.017
COMP_52663,15,96,4.5976,12.3559,207.184
COMP_52663,15,168,4.4309,12.5777,208.8156
COMP_52664,19,0,4.9498,9.9084,202.0633
COMP_52664,19,24,4.814,11.0482,204.5704
COMP_52664,19,96,4.7577,11.4885,206.697
COMP_52664,19,168,4.7602,11.6053,208.7486
COMP_52665,41,0,5.2764,10.7414,207.4461
COMP_52665,41,24,5.1945,12.0467,209.8904
COMP_52665,41,96,5.0542,12.469,212.2882
COMP_52665,41,168,5.5009,12.5913,214.058
COMP_52666,9,0,5.6231,10.8534,199.9464
COMP_52666,9,24,5.687,11.8667,202.5216
COMP_52666,9,96,5.3967,12.0907,205.0277
COMP_52666,9,168,5.472,12.3627,206.434
COMP_52667,47,0,5.4089,10.5169,192.4603
COMP_52667,47,24,5.5698,11.6024,194.6755
COMP_52667,47,96,5.617,11.9046,197.0119
COMP_52667,47,168,5.4282,11.9812,198.6005
COMP_52668,22,0,4.8978,10.2156,206.866
COMP_52668,22,24,4.888,10.8943,209.7257
COMP_52668,22,96,4.7978,11.5489,211.7583
COMP_52668,22,168,4.9896,11.8589,213.3271
COMP_52669,32,0,4.8484,11.2834,194.4045
COMP_52669,32,24,4.8251,12.3138,197.6995
COMP_52669,32,96,4.805,12.7667,199.6475
COMP_52669,32,168,4.8237,13.0554,201.6167
COMP_52670,42,0,4.9555,9.076,192.4581
COMP_52670,42,24,4.7378,10.0022,195.1084
COMP_52670,42,96,4.9118,10.3882,197.2649
COMP_52670,42,168,4.7547,10.6996,198.8972
COMP_52671,12,0,5.47,8.8841,198.9608
COMP_52671,12,24,5.4368,9.8013,201.7615
COMP_52671,12,96,5.2831,10.2216,226.0947
COMP_52671,12,168,5.4642,10.3025,267.9483
COMP_52672,24,0,4.5887,7.173,204.0648
COMP_52672,24,24,4.646,8.2374,206.2369
COMP_52672,24,96,4.5693,8.6256,208.6597
COMP_52672,24,168,4.8512,8.8978,210.7474
COMP_52673,49,0,3.444,9.6512,201.3997
COMP_52673,49,24,3.5051,10.7818,203.9763
COMP_52673,49,96,3.5594,11.1311,206.1905
COMP_52673,49,168,3.6152,11.3454,207.8082
COMP_52674,36,0,5.0546,11.2598,195.1604
COMP_52674,36,24,5.3157,12.2123,197.7436
COMP_52674,36,96,5.076,12.3985,200.037
COMP_52674,36,168,5.378,12.824,202.0614
COMP_52675,35,0,4.4899,8.8983,207.5941
COMP_52675,35,24,4.4371,9.8528,209.7106
COMP_52675,35,96,4.475,10.3013,212.1073
COMP_52675,35,168,4.321,10.4731,214.2298
COMP_52676,23,0,4.4228,11.5737,192.689
COMP_52676,23,24,4.2925,12.6202,194.7013
COMP_52676,23,96,4.3271,13.3166,197.7129
COMP_52676,23,168,4.2432,13.1844,199.2611
COMP_52677,5,0,4.679,10.7711,202.333
COMP_52677,5,24,4.6213,11.7793,205.31
COMP_52677,5,96,4.7185,12.3797,207.7479
COMP_52677,5,168,4.6959,12.4668,209.0107
COMP_52678,14,0,4.2357,11.0442,197.5398
COMP_52678,14,24,4.3032,12.1363,199.9011
COMP_52678,14,96,4.3305,12.4473,202.6425
COMP_52678,14,168,4.104,12.5044,204.3004
COMP_52679,33,0,4.5862,9.612,201.3286
COMP_52679,33,24,4.6188,10.4998,203.7031
COMP_52679,33,96,4.5296,11.05,206.0004
COMP_52679,33,168,4.6064,11.0756,208.139
COMP_52680,3,0,5.593,10.3086,196.6954
COMP_52680,3,24,5.3145,11.2766,199.0385
COMP_52680,3,96,5.4641,11.5333,201.5908
COMP_52680,3,168,5.6343,11.4634,203.0556
COMP_52681,13,0,4.0339,8.8155,213.4202
COMP_52681,13,24,4.0377,9.6557,215.7025
COMP_52681,13,96,4.1083,9.9897,218.5639
COMP_52681,13,168,3.9945,10.2811,219.7667
COMP_52682,3,0,5.9657,10.7551,195.5341
COMP_52682,3,24,5.8442,11.6682,197.9212
COMP_52682,3,96,5.868,12.0363,200.5645
COMP_52682,3,168,5.8423,12.3412,202.0644
COMP_52683,27,0,5.1951,10.1178,197.9033
COMP_52683,27,24,5.4154,11.0504,200.5129
COMP_52683,27,96,5.3092,11.4185,202.8276
COMP_52683,27,168,5.2975,11.6681,204.9201
COMP_52684,28,0,4.7809,9.7028,200.3892
COMP_52684,28,24,5.7297,10.5472,198.6704
COMP_52684,28,96,7.5034,10.7294,214.7161
COMP_52684,28,168,2.7323,11.2688,200.9972
COMP_52685,17,0,5.4547,10.8174,195.3253
COMP_52685,17,24,5.618,11.8151,197.8542
COMP_52685,17,96,5.4053,12.1773,200.0809
COMP_52685,17,168,5.6161,12.445,202.1109
COMP_52686,19,0,4.3182,9.0304,205.4727
COMP_52686,19,24,4.3307,9.9436,207.4623
COMP_52686,19,96,4.2918,10.5772,209.411
COMP_52686,19,168,4.3533,10.5676,211.4953
COMP_52687,47,0,5.5893,10.4516,193.5644
COMP_52687,47,24,5.4787,11.2909,195.7443
COMP_52687,47,96,5.5441,11.5038,198.0856
COMP_52687,47,168,5.5656,11.6269,200.2391
COMP_52688,40,0,5.252,10.4614,200.656
COMP_52688,40,24,5.3175,11.2518,203.367
COMP_52688,40,96,5.3013,11.7209,205.5309
COMP_52688,40,168,5.1394,12.0147,207.0128
COMP_52689,31,0,6.2362,10.4628,200.7556
COMP_52689,31,24,6.1816,11.3959,203.1408
COMP_52689,31,96,6.3144,11.8825,205.5989
COMP_52689,31,168,6.1564,11.9525,206.9661
COMP_52690,7,0,5.6353,9.9143,201.9753
COMP_52690,7,24,5.6638,10.8889,204.4345
COMP_52690,7,96,5.7957,11.1713,206.7911
COMP_52690,7,168,5.6777,11.4973,208.0146
COMP_52691,42,0,4.8991,9.1747,190.2337
COMP_52691,42,24,6.5119,10.0571,182.4938
COMP_52691,42,96,5.1361,10.4456,203.7272
COMP_52691,42,168,11.1632,10.8094,181.0735
COMP_52692,45,0,4.1509,8.3103,200.881
COMP_52692,45,24,4.2199,9.2801,203.1765
COMP_52692,45,96,4.475,9.6172,205.368
COMP_52692,45,168,4.4001,9.869,207.427
COMP_52693,48,0,4.8999,10.2655,201.8285
COMP_52693,48,24,5.1469,11.2807,204.5086
COMP_52693,48,96,5.0587,11.7505,206.7787
COMP_52693,48,168,5.08,11.9078,208.6918
COMP_52694,12,0,5.2637,9.0995,196.9832
COMP_52694,12,24,5.4506,10.2424,202.9068
COMP_52694,12,96,4.8576,10.3199,206.3153
COMP_52694,12,168,5.9986,10.6719,221.8738
COMP_52695,39,0,5.1851,10.1441,192.9849
COMP_52695,39,24,3.7452,11.2454,203.4475
COMP_52695,39,96,4.257,11.6277,194.9181
COMP_52695,39,168,0.1,11.8605,181.7903
COMP_52696,45,0,4.5834,8.5459,202.4098
COMP_52696,45,24,4.3003,9.683,204.6455
COMP_52696,45,96,4.5519,9.9585,207.4465
COMP_52696,45,168,4.436,10.2329,209.1484
COMP_52697,42,0,5.1268,9.3514,191.1636
COMP_52697,42,24,4.8954,10.1719,193.7007
COMP_52697,42,96,4.9906,10.6397,196.0046
COMP_52697,42,168,4.9418,10.938,197.5586
COMP_52698,8,0,4.7185,9.7465,201.3177
COMP_52698,8,24,4.715,10.8409,203.7777
COMP_52698,8,96,4.8867,11.0496,206.4456
COMP_52698,8,168,4.9222,11.38,207.7613
COMP_52699,39,0,5.2022,10.5682,190.6617
COMP_52699,39,24,5.1619,11.2265,193.2031
COMP_52699,39,96,5.2142,11.6214,195.7414
COMP_52699,39,168,5.1237,11.9541,197.1204
COMP_52700,45,0,4.6897,8.359,203.5872
COMP_52700,45,24,5.1038,9.3475,206.0019
COMP_52700,45,96,4.7852,9.6571,208.3377
COMP_52700,45,168,4.7483,10.0599,210.3741
COMP_52701,46,0,4.7438,10.4423,193.6091
COMP_52701,46,24,4.6615,11.5451,195.8932
COMP_52701,46,96,4.6523,11.8368,198.2485
COMP_52701,46,168,4.7432,12.092,200.0584
COMP_52702,32,0,5.0763,11.5244,193.6942
COMP_52702,32,24,5.0007,12.502,196.5091
COMP_52702,32,96,4.9885,13.0117,198.728
COMP_52702,32,168,5.0692,13.1118,200.5805
COMP_52703,11,0,4.6346,9.6399,199.0927
COMP_52703,11,24,4.404,10.6838,201.3503
COMP_52703,11,96,4.3663,10.7952,203.5183
COMP_52703,11,168,4.6136,11.0635,205.0257
COMP_52704,36,0,5.2233,10.8927,195.5873
COMP_52704,36,24,5.093,12.0189,198.2397
COMP_52704,36,96,5.0299,12.357,200.3017
COMP_52704,36,168,5.0911,12.5625,202.2032
COMP_52705,24,0,4.8385,6.9546,203.2934
COMP_52705,24,24,4.682,8.0304,205.4804
COMP_52705,24,96,4.7198,8.3793,208.0357
COMP_52705,24,168,4.7053,8.6334,209.7361
COMP_52706,45,0,4.5696,8.1957,204.6807
COMP_52706,45,24,4.5606,9.0581,206.8678
COMP_52706,45,96,4.7575,9.453,209.4886
COMP_52706,45,168,4.6668,9.7475,211.0774
COMP_52707,24,0,4.4783,7.547,202.5899
COMP_52707,24,24,4.4628,8.4982,204.8645
COMP_52707,24,96,4.4727,8.8978,207.6911
COMP_52707,24,168,4.0519,9.2881,209.096
COMP_52708,15,0,4.5661,11.1406,201.0042
COMP_52708,15,24,4.8503,12.026,203.5046
COMP_52708,15,96,4.7127,12.3975,205.8515
COMP_52708,15,168,4.6622,12.7142,207.6986
COMP_52709,15,0,5.0896,11.769,200.6707
COMP_52709,15,24,4.879,12.6391,203.1298
COMP_52709,15,96,5.0552,13.1162,205.6288
COMP_52709,15,168,4.6219,13.3352,207.0857
COMP_52710,38,0,4.1677,9.5007,204.2838
COMP_52710,38,24,4.2255,10.3355,206.6858
COMP_52710,38,96,4.2333,10.7142,209.2888
COMP_52710,38,168,4.2404,10.9475,210.9532
COMP_52711,34,0,5.115,9.169,196.2922
COMP_52711,34,24,5.2431,10.2023,198.5298
COMP_52711,34,96,5.1749,10.2629,201.3393
COMP_52711,34,168,5.2828,10.5557,202.6993
COMP_52712,22,0,4.9816,9.8348,206.0067
COMP_52712,22,24,5.0896,10.9817,208.4105
COMP_52712,22,96,4.9696,11.2855,211.1274
COMP_52712,22,168,4.9838,11.5044,212.2127
COMP_52713,7,0,5.6446,9.818,199.8959
COMP_52713,7,24,5.4853,10.7551,202.0868
COMP_52713,7,96,5.6061,11.0784,204.7808
COMP_52713,7,168,5.7422,11.2555,206.2783
COMP_52714,45,0,4.6841,8.5476,203.8814
COMP_52714,45,24,4.6485,9.5455,206.5776
COMP_52714,45,96,4.9031,10.1329,208.7948
COMP_52714,45,168,4.6605,9.9115,210.3783
COMP_52715,2,0,5.5221,8.33,197.8812
COMP_52715,2,24,5.3356,9.4668,200.2627
COMP_52715,2,96,5.4928,9.9932,202.9564
COMP_52715,2,168,5.452,9.8965,204.4577
COMP_52716,23,0,4.4093,11.757,193.3321
COMP_52716,23,24,4.4915,12.7214,195.7282
COMP_52716,23,96,4.4757,13.0354,198.0509
COMP_52716,23,168,4.6001,13.5031,199.5063
COMP_52717,42,0,4.84,8.9231,194.0352
COMP_52717,42,24,4.8548,9.7142,196.1444
COMP_52717,42,96,4.9601,10.2283,198.7713
COMP_52717,42,168,4.8786,10.2951,200.4595
COMP_52718,21,0,4.8423,11.8239,194.4283
COMP_52718,21,24,4.8117,12.7497,197.0854
COMP_52718,21,96,5.1505,13.0862,199.3356
COMP_52718,21,168,4.8643,13.2271,201.0118
COMP_52719,13,0,3.8538,8.5791,210.8991
COMP_52719,13,24,3.8432,9.4747,213.3571
COMP_52719,13,96,3.8469,10.0237,215.6337
COMP_52719,13,168,3.9429,10.1416,217.6231
COMP_52720,21,0,4.6714,12.0188,195.0107
COMP_52720,21,24,4.647,12.9333,197.563
COMP_52720,21,96,4.5241,13.5077,199.5031
COMP_52720,21,168,4.664,13.5473,201.2106
COMP_52721,33,0,4.3546,9.3697,202.4163
COMP_52721,33,24,4.4702,10.175,205.1348
COMP_52721,33,96,4.4481,10.7785,207.52
COMP_52721,33,168,4.2946,10.6102,209.1181
COMP_52722,35,0,4.3285,9.6628,206.9425
COMP_52722,35,24,4.3455,10.4458,209.0024
COMP_52722,35,96,4.3403,10.9186,211.2185
COMP_52722,35,168,4.539,10.9504,213.0422
COMP_52723,30,0,4.2354,9.1841,191.4403
COMP_52723,30,24,4.3335,10.1641,194.1335
COMP_52723,30,96,4.2859,10.5462,196.3367
COMP_52723,30,168,4.2429,10.789,198.0978
COMP_52724,20,0,5.2918,10.0277,203.4407
COMP_52724,20,24,5.5285,10.8252,205.5298
COMP_52724,20,96,5.3966,11.4637,208.4477
COMP_52724,20,168,5.429,11.4052,209.511
COMP_52725,4,0,4.9329,11.4643,200.5151
COMP_52725,4,24,4.9215,12.4996,202.6015
COMP_52725,4,96,4.6532,12.8093,204.6845
COMP_52725,4,168,4.9286,13.0789,206.7075
COMP_52726,18,0,4.7093,10.1904,205.351
COMP_52726,18,24,4.9106,11.2684,207.7033
COMP_52726,18,96,4.8235,11.7133,210.0841
COMP_52726,18,168,4.8778,12.0225,211.8994
COMP_52727,41,0,4.7775,10.6914,206.2217
COMP_52727,41,24,4.8086,11.7336,209.0688
COMP_52727,41,96,4.9219,12.0423,211.332
COMP_52727,41,168,4.8358,12.3937,213.0596
COMP_52728,20,0,6.3973,10.3578,203.9883
COMP_52728,20,24,6.2187,11.3161,206.6632
COMP_52728,20,96,6.3304,11.8526,234.9431
COMP_52728,20,168,6.2505,11.7624,297.9851
COMP_52729,1,0,5.2558,9.3543,197.7764
COMP_52729,1,24,4.9192,10.4239,200.522
COMP_52729,1,96,5.0602,10.7883,203.0687
COMP_52729,1,168,4.8971,10.9557,205.1426
COMP_52730,2,0,5.0249,9.2516,198.1114
COMP_52730,2,24,5.2216,10.1377,200.6557
COMP_52730,2,96,5.1773,10.6432,202.8891
COMP_52730,2,168,20.0499,52.9689,204.6584
COMP_52731,46,0,4.5722,10.1302,194.4051
COMP_52731,46,24,4.5258,11.2692,197.1061
COMP_52731,46,96,4.8326,11.5745,199.4832
COMP_52731,46,168,4.8648,11.5717,201.0625
COMP_52732,29,0,4.6352,8.2099,198.507
COMP_52732,29,24,4.5177,9.2468,200.7432
COMP_52732,29,96,4.6339,9.5351,203.785
COMP_52732,29,168,4.7886,9.7851,204.8606
COMP_52733,33,0,4.4294,9.2696,202.9329
COMP_52733,33,24,4.4876,10.2002,205.2466
COMP_52733,33,96,4.4363,10.6693,207.4032
COMP_52733,33,168,4.4206,10.8367,209.2349
COMP_52734,24,0,4.676,7.5568,202.665
COMP_52734,24,24,4.751,8.3488,205.4618
COMP_52734,24,96,4.6912,8.9015,207.4959
COMP_52734,24,168,4.5764,9.1146,209.4312
COMP_52735,34,0,5.4471,9.3589,196.4833
COMP_52735,34,24,5.5827,10.4357,198.704
COMP_52735,34,96,5.5799,10.9561,201.1709
COMP_52735,34,168,5.5002,11.0325,202.9765
COMP_52736,28,0,4.7797,9.9721,201.0209
COMP_52736,28,24,4.7439,11.0927,203.6807
COMP_52736,28,96,4.5298,11.4107,205.5559
COMP_52736,28,168,4.7712,11.5889,207.7476
COMP_52737,11,0,4.7762,10.0108,199.1128
COMP_52737,11,24,4.8523,10.8869,201.978
COMP_52737,11,96,4.921,11.2324,204.4301
COMP_52737,11,168,4.9638,11.3448,205.8719
COMP_52738,22,0,5.0656,10.2385,207.4317
COMP_52738,22,24,4.9061,11.2899,209.6185
COMP_52738,22,96,5.0073,11.8074,212.4125
COMP_52738,22,168,5.1464,12.1184,214.1316
COMP_52739,27,0,5.34,9.8973,195.4542
COMP_52739,27,24,5.2902,10.9347,197.6919
COMP_52739,27,96,5.4143,11.1786,200.5778
COMP_52739,27,168,5.1268,11.5657,201.6386
COMP_52740,45,0,4.7517,8.5116,204.6736
COMP_52740,45,24,4.7363,9.1819,206.9316
COMP_52740,45,96,4.4958,9.6917,209.6767
COMP_52740,45,168,4.8622,9.77,211.3317
COMP_52741,16,0,4.357,9.1005,198.8784
COMP_52741,16,24,4.294,10.4617,201.2681
COMP_52741,16,96,4.3877,10.8167,203.4494
COMP_52741,16,168,4.2564,10.7842,204.9632
COMP_52742,15,0,5.005,11.4592,202.3492
COMP_52742,15,24,5.0602,12.1461,204.9894
COMP_52742,15,96,4.9762,12.7598,207.3518
COMP_52742,15,168,5.0277,12.5139,208.8842
COMP_52743,48,0,4.977,9.4159,202.8866
COMP_52743,48,24,5.1289,10.416,205.3659
COMP_52743,48,96,4.9663,10.8756,207.7543
COMP_52743,48,168,4.9087,10.9708,209.6424
COMP_52744,8,0,4.4426,10.1225,200.5356
COMP_52744,8,24,4.472,11.2204,203.0047
COMP_52744,8,96,4.4654,11.5677,205.0443
COMP_52744,8,168,4.5355,11.7303,206.8614
COMP_52745,2,0,5.1732,9.1995,199.6352
COMP_52745,2,24,4.7813,10.4743,202.0553
COMP_52745,2,96,5.0029,10.7141,204.2685
COMP_52745,2,168,5.0498,10.8948,205.7309
COMP_52746,21,0,4.6737,12.028,197.7613
COMP_52746,21,24,4.8442,12.9051,200.2379
COMP_52746,21,96,4.7576,13.1292,202.2735
COMP_52746,21,168,4.7524,13.2067,204.1356
COMP_52747,30,0,4.6969,9.4027,191.458
COMP_52747,30,24,4.8555,10.4096,193.7442
COMP_52747,30,96,4.5341,10.5665,196.4988
COMP_52747,30,168,4.8794,10.8149,198.0651
COMP_52748,13,0,3.9671,8.9152,211.7725
COMP_52748,13,24,3.9818,9.917,214.1172
COMP_52748,13,96,3.8539,10.1711,216.237
COMP_52748,13,168,3.7767,10.1833,218.2911
COMP_52749,2,0,5.0448,8.5638,197.7815
